School Name,Department Name,URL,Degree,Description
Newcastle University,Spatial Planning PGDip ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3393f%2F&auth=CclGGn0lsSnl9WTu9zom7Q&profile=_default&rank=116&query=%7CstencilsCourseType%3Apostgraduate,Architecture and Planning and Landscape,Our Spatial Planning PGDip will give you the academic and professional knowledge and skills to enable you to practise professionally as a town & country planner
Newcastle University,"Speech and Language Sciences MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8183f-72%2F&auth=FMOP5ISllsref3EbwxhytA&profile=_default&rank=259&query=%7CstencilsCourseType%3Apostgraduate,Speech and Language Sciences,As a postgraduate researcher at Newcastle University you'll carry out a major research project working with supervisors who are experts in your field.
Newcastle University,Sport and Exercise Psychology MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5417f%2F&auth=OHE9bUEgby6d3Fv2e8k7gg&profile=_default&rank=130&query=%7CstencilsCourseType%3Apostgraduate,"Sport and Exercise Sciences, Psychology",Gain the knowledge and skills needed to develop performance and wellbeing in individual and team-based sports.
Newcastle University,"Statistics MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8080f-29%2F&auth=0GaUm%2Fpi0JXdJ8FGndAlBA&profile=_default&rank=139&query=%7CstencilsCourseType%3Apostgraduate,Mathematics and Statistics,"We make original contributions to Bayesian methodology, bioinformatics and biostatistics. Join us for your statistics research degree."
Newcastle University,Statistics MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5518f%2F&auth=aaK5zriSFilkEzTM97XzqA&profile=_default&rank=229&query=%7CstencilsCourseType%3Apostgraduate,Statistics,"Create innovative, data-driven solutions to real-world problems with our Statistics Master's degree."
Newcastle University,Strategic Leadership MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5421p%2F&auth=%2BqfvKj4jhQcgD0%2Fsg%2B7iXg&profile=_default&rank=264&query=%7CstencilsCourseType%3Apostgraduate,Business and Management,Develop your strategic leadership skills with our Master's course. Study flexibly around your work commitments. Register your interest now.
Newcastle University,Sustainability Management MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5499f%2F&auth=lpG762SDME2WkPLzQsZngQ&profile=_default&rank=257&query=%7CstencilsCourseType%3Apostgraduate,"Business and Management, Sustainability",Gain the skills to help businesses develop socially and environmentally responsible practices with our Master's degree. Apply now!
Newcastle University,Sustainable Agriculture and Food Security MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5237f%2F&auth=f0Zk6ZmBfwpd1NFzK0%2B5og&profile=_default&rank=182&query=%7CstencilsCourseType%3Apostgraduate,"Agriculture, Sustainability",Our course provides specialist skills and knowledge related to the sustainability of agricultural production and food security.
Newcastle University,Sustainable Chemical Engineering MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5031f%2F&auth=lqfH1LIE3XWR1IHnq4fH6w&profile=_default&rank=230&query=%7CstencilsCourseType%3Apostgraduate,"Chemical Engineering, Sustainability","The MSc will provide you with the tools to create a more sustainable future through innovative processes, materials and technologies."
Newcastle University,Translation and Interpreting MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4040f%2F&auth=4Ytpxir4z5htjj3lEgr5Vg&profile=_default&rank=285&query=%7CstencilsCourseType%3Apostgraduate,Translation and Interpreting,Gain industry-relevant skills and critical knowledge in the fields of translation and interpreting. Our Translation and Interpreting MA uses English and Chinese as working languages.
Newcastle University,"Translation and Interpreting MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8220f-62%2F&auth=Zo9wNN%2F63%2BjZhI7za3zdMg&profile=_default&rank=160&query=%7CstencilsCourseType%3Apostgraduate,Translation and Interpreting,We invite research proposals for research degrees in translation and interpreting at Newcastle University. We offer supervision in a range of areas. 
Newcastle University,Translation and Localisation MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4179f%2F&auth=OgsNGMR2s1UlTBsXOs4WWw&profile=_default&rank=287&query=%7CstencilsCourseType%3Apostgraduate,Translation and Interpreting,This Translation & Localisation MA combines practical training and theory. Gain skills and knowledge to build a career in the translation and localisation industry.
Newcastle University,Translation Studies MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4181f%2F&auth=%2FIUyIsA0vDBe1ASfqPlTJA&profile=_default&rank=85&query=%7CstencilsCourseType%3Apostgraduate,Translation and Interpreting,The Translation Studies MA covers professional and academic training in English and Chinese languages. This is an academically focused Master's course.
Newcastle University,Translation Studies MLitt ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7821f%2F&auth=D9lJo7qKHxIdxI9HdtHJiw&profile=_default&rank=151&query=%7CstencilsCourseType%3Apostgraduate,Translation and Interpreting,This research Master's in Translation Studies includes taught and research-based elements. You'll focus in-depth on one aspect of translation studies.
Newcastle University,Translational Medicine and Therapeutics MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4822f%2F&auth=nbYMW%2B%2F0DcT8e7vHfX9A9A&profile=_default&rank=212&query=%7CstencilsCourseType%3Apostgraduate,Biomedicine,Explore translational medicine and therapeutics research with this Newcastle University MRes course.
Newcastle University,Transplantation MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4829f%2F&auth=8%2F5nZFSzD1XM%2BU3j4XCWtw&profile=_default&rank=265&query=%7CstencilsCourseType%3Apostgraduate,Biomedicine,Explore a broad exposure to diverse aspects of transplantation with our Transplantation MRes. 
Newcastle University,"Transport Engineering, Planning and Management MSc",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5440f%2F&auth=Abf3uB6qbda1%2BO4oEe1zKw&profile=_default&rank=278&query=%7CstencilsCourseType%3Apostgraduate,Civil Engineering (Transport),"Our industry accredited MSc will deepen your knowledge and develop advanced skills in planning, management and operation of transport systems."
Newcastle University,"Urban Design MA, PGDip",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4004f%2F&auth=4TcXQnaJopdkwR7l4Zpmow&profile=_default&rank=122&query=%7CstencilsCourseType%3Apostgraduate,Architecture and Planning and Landscape,"Our Urban Design master's, PGDip is aimed at built environment professionals who want to develop knowledge, understanding and skills in urban design."
Newcastle University,Urban Planning MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5373f%2F&auth=tPEWodLPZgH3e9wCsSYMHg&profile=_default&rank=103&query=%7CstencilsCourseType%3Apostgraduate,Architecture and Planning and Landscape,"Our Urban Planning Master's provides a core introduction to planning issues, professional and theoretical debates and their application to live cases and places."
Newcastle University,World Politics and Popular Culture MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4109f%2F&auth=9Ep2voRTb3cSG3XV%2BK3d1w&profile=_default&rank=86&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,This course examines the changing dynamics of contemporary international relations. It concentrates on how popular culture shapes world politics.
Newcastle University,Writing Poetry MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4154p%2F&auth=EdC6RiaRCoucXO%2B4cNBLaA&profile=_default&rank=135&query=%7CstencilsCourseType%3Apostgraduate,Creative Writing,Put poetry at the centre of your creative practice with our Writing Poetry MA. Find out more about this part time poetry course.
Newcastle University,Applied Linguistics Research MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4806f%2F&auth=Qizoi2%2FiB%2FEo%2BMwWiZ3u2w&profile=_default&rank=26&query=%7CstencilsCourseType%3Apostgraduate,Linguistics and Applied Linguistics,This MA prepares you for an Economic and Social Research Council (ESRC) funded PhD in applied linguistics.
Newcastle University,Classics and Ancient History MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4035f%2F&auth=9rFMlpwYC6aemma583pNNQ&profile=_default&rank=32&query=%7CstencilsCourseType%3Apostgraduate,Classics and Ancient History,Our Classics and Ancient History master's builds and expands on your previous studies. You can specialise in either classics or ancient history.
Newcastle University,"Clinical Linguistics and Evidence Based Practice (Research) MSc, PGDip",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5197f%2F&auth=8mWujoSD%2FxSD1nhm8Tx%2BMQ&profile=_default&rank=11&query=%7CstencilsCourseType%3Apostgraduate,Speech and Language Sciences,Our Clinical Linguistics and Evidence Based Practice Master's course provides a foundation in research methodology and evidence-based practice. Develop research in your own area of interest.
Newcastle University,Competition Law and the Digital Economy LLM,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5894f%2F&auth=waktJs3R3nMGiVrm4flCCQ&profile=_default&rank=27&query=%7CstencilsCourseType%3Apostgraduate,Law,Gain a robust and up-to-date understanding of the workings of competition in digital markets and its regulation.
Newcastle University,Computational Neuroscience and Neuroinformatics MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5199f%2F&auth=HpXEn%2BKm%2F1Ss%2B%2FrjT5ox2A&profile=_default&rank=19&query=%7CstencilsCourseType%3Apostgraduate,"Neuroscience, Computer Science",Our MSc provides specialist expertise in core neuroinformatics (such as computing and biology) focusing on the development of research skills.
Newcastle University,Conservation and Ecosystem Management MSc ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5437f%2F&auth=Cvto%2F5eegVnG9PDoJVpVLw&profile=_default&rank=15&query=%7CstencilsCourseType%3Apostgraduate,Environmental Science,"Make a difference to our beautiful, but threatened planet with Newcastle University's master's in Conservation and Ecosystem Management."
Newcastle University,Creative Arts Practice MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4134f%2F&auth=Yhx79Re09SZ1oIFH1YsIEg&profile=_default&rank=28&query=%7CstencilsCourseType%3Apostgraduate,Digital Media,Develop your creative identity and engage with digital culture through the MA in Creative Arts Practice.
Newcastle University,Cultural Property Protection MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7826f%2F&auth=jrNHAygWdT4d%2FkFgLhb2Gw&profile=_default&rank=20&query=%7CstencilsCourseType%3Apostgraduate,Archaeology,Newcastle University's Cultural Property Protection (CPP) MLitt is a flexible research programme offering a bespoke specialist CPP qualification.
Newcastle University,Digital and Technology Solutions (Cyber Security Specialist) MSc (Specialist Integrated Degree Apprenticeship),https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5418p%2F&auth=v7%2BEBpjXAqxNsbahxGQdbQ&profile=_default&rank=8&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science, Degree Apprenticeships","Advance your cybersecurity career with our integrated degree apprenticeship MSc in Digital and Technology Solutions, specialising in Cyber Security."
Newcastle University,"Data Science (with specialisation in Statistics) MSc, PGDip, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4870f%2F&auth=0u7k6ZqwuJ03Wcqk%2FhLgMw&profile=_default&rank=5&query=%7CstencilsCourseType%3Apostgraduate,Computer Science,Unlock data-driven insights with our MSc in Data Science specialising in Statistics. Apply now for September 2025 entry!
Newcastle University,Education Research MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4018f%2F&auth=hk5c5MwfiuD67UxrQ7W6GQ&profile=_default&rank=29&query=%7CstencilsCourseType%3Apostgraduate,Education,Our master's in Education Research provides you with social science research training and specialised education modules.
Newcastle University,Educational and Applied Linguistics Integrated PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8182f%2F&auth=eJdYKrCnlRVhQ6j6ijaKsw&profile=_default&rank=22&query=%7CstencilsCourseType%3Apostgraduate,"Education, Linguistics and Applied Linguistics",Our Integrated PhD at Newcastle University enables you to gain a critical understanding of applied linguistics and apply this to a context of your choice.
Newcastle University,Educational Research and Innovation PGCert,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3074p%2F&auth=YMDza5pvJa8OixWl6JDPjA&profile=_default&rank=23&query=%7CstencilsCourseType%3Apostgraduate,Education,"At Newcastle University, the PGCert course offers teachers, school leaders and other educators ways to investigate existing research evidence."
Newcastle University,Engineering and Science in the Marine Environment Integrated PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8071f-28%2F&auth=KTN4Fr6oAgv21SuVFLwOqA&profile=_default&rank=6&query=%7CstencilsCourseType%3Apostgraduate,Marine Technology,"Our Integrated PhD provides research training, supervision and collaboration. Your project will be in one of the areas addressed by our research groups."
Newcastle University,English Literature MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4022f%2F&auth=Au38sTq4XyVyO4WvwEeTlQ&profile=_default&rank=31&query=%7CstencilsCourseType%3Apostgraduate,English Literature,Newcastle University's MA English Literature enables you to think critically about texts as radical interventions in a changing world. Find out more and apply here.
Newcastle University,Environmental Geoscience MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4867f%2F&auth=UaUxtQKqYvBhexRdPjCSLQ&profile=_default&rank=18&query=%7CstencilsCourseType%3Apostgraduate,Environmental Science,Develop the advanced skills and knowledge required for further academic study or research-focused industry roles in environmental geoscience.
Newcastle University,Forensic Psychology MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5270f%2F&auth=SQ%2BwK1WDp2cO7ZvvkaxYTQ&profile=_default&rank=33&query=%7CstencilsCourseType%3Apostgraduate,Psychology,The Forensic Psychology master's at Newcastle University offers an advanced understanding of the theoretical and applied issues in forensic psychology.
Newcastle University,Geotechnical & Geological Engineering MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5041f%2F&auth=narIjiEjFHI3eNZcMo0tWw&profile=_default&rank=4&query=%7CstencilsCourseType%3Apostgraduate,Civil Engineering (Geotechnical & Geological Engineering),"The Geotechnical & Geological Engineering MSc responds to the global demand for specialist engineers across the construction, environmental and energy industries. It contributes to the development and sustainability of infrastructure and natural"
Newcastle University,"Global Public Health MSc, PGDip",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5231f%2F&auth=fnrGtCqjR1sWWSu18N8UmA&profile=_default&rank=14&query=%7CstencilsCourseType%3Apostgraduate,Public Health and Epidemiology and Health Services Research,Newcastle University's Global Public Health MSc and PGDip give you the skills to confidently address global health challenges facing societies today.
Newcastle University,History of Medicine MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4065f%2F&auth=OadJra04bXcTTaHLHoTXzA&profile=_default&rank=16&query=%7CstencilsCourseType%3Apostgraduate,History,"You'll cover classical antiquity, medieval, early modern and modern periods in this MA History of Medicine."
Newcastle University,Hydroinformatics and Water Management (Euro Aquae) MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5140f%2F&auth=ww7sRSk3QGOrBPMIVi67FA&profile=_default&rank=2&query=%7CstencilsCourseType%3Apostgraduate,Civil Engineering (Water Resources),Apply advanced information and communications technology to the management of water. Draw upon the resources and expertise of universities in Europe.
Newcastle University,Local and Regional Development (Research) MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4062f%2F&auth=0AnZbTXfpUACo9uA1oiUUg&profile=_default&rank=25&query=%7CstencilsCourseType%3Apostgraduate,Geography,Engage with contemporary debates in local and regional development theory and policy in an international context.
Newcastle University,"Oncology for the Pharmaceutical Industry MSc, PGDip, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5401p%2F&auth=%2BzH4YvLxKMMqaC1rGSfZrQ&profile=_default&rank=1&query=%7CstencilsCourseType%3Apostgraduate,Cancer,"Our Oncology for the Pharmaceutical Industry MSc, PGDip and PGCert explore the effective development of new drugs and technologies to treat cancer."
Newcastle University,"Oncology MSc, PGDip, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5397p%2F&auth=KBYF9quh4CIetdAgau7KkA&profile=_default&rank=12&query=%7CstencilsCourseType%3Apostgraduate,Cancer,"Our Oncology MSc, PGDip and PGCert are part-time, online and expert-led. They explore evidence-based and cost-effective cancer care treatments."
Newcastle University,"Palliative Care MSc, PGDip, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5399p%2F&auth=RzHDJQSJPGzpQVk2TyDJAw&profile=_default&rank=13&query=%7CstencilsCourseType%3Apostgraduate,Cancer,"Our Palliative Care MSc, PGDip, PGCert are part-time, online and expert-led. They explore evidence-based and cost-effective palliative care services."
Newcastle University,Planning and Environment Research MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4006f%2F&auth=%2Fbp6sPWKF%2FFuEzFLgOM3sQ&profile=_default&rank=21&query=%7CstencilsCourseType%3Apostgraduate,Architecture and Planning and Landscape,Newcastle University's Planning and Environment Research MA provides strong research training. Develop research skills and receive professional accreditation.
Newcastle University,"Practitioner Enquiry MEd, Practitioner Enquiry (Leadership) MEd",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5836p%2F&auth=8XiDRjC4pcR3CE8oAIxZIA&profile=_default&rank=17&query=%7CstencilsCourseType%3Apostgraduate,Education,Newcastle University's Practitioner Enquiry MEd degree is for educators who want it engage in enquiry and research.
Newcastle University,"Public Health and Health Services Research MSc, PGDip, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5011f%2F&auth=fpxzIf98eN0XcxHr%2FQ6Yrg&profile=_default&rank=3&query=%7CstencilsCourseType%3Apostgraduate,Public Health and Epidemiology and Health Services Research,"Our PGDip, PGCert & MSc Public Health and Health Services Research balance training and advanced research for progression in academic or service work. "
Newcastle University,"Regional Development and Spatial Planning MA, PGDip",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4141f%2F&auth=2PGD%2FARqY%2Bcme9YWnu8D4w&profile=_default&rank=7&query=%7CstencilsCourseType%3Apostgraduate,Architecture and Planning and Landscape,This distinctive Newcastle University course integrates regional development and spatial planning concerns in an international context.
Newcastle University,Smart Systems Engineering MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5396f%2F&auth=PDPWTX3eJoN2NLcvs2LePA&profile=_default&rank=30&query=%7CstencilsCourseType%3Apostgraduate,Computer Science,Newcastle University's Smart Systems Engineering MSc develops your technical knowledge and skills in designing digital (smart) systems.
Newcastle University,Digital and Technology Solutions (Software Engineering Specialist) MSc (Specialist Integrated Degree Apprenticeship) ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5458p%2F&auth=VSBPz4p7hIbjPW9uma%2B4gg&profile=_default&rank=9&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science, Degree Apprenticeships",Improve your software engineering skills with our integrated degree apprenticeship MSc in Digital and Technology Solutions specialising in Software Engineering.
Newcastle University,Synthetic Biology MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5200f%2F&auth=mEknKjb1HB2KAbtrigOuwQ&profile=_default&rank=10&query=%7CstencilsCourseType%3Apostgraduate,Computer Science,"This course provides you with a balance of molecular biology, engineering, computing and modelling skills necessary for a career in synthetic biology. "
Newcastle University,Urban Energy Technology and Policy MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4856f%2F&auth=f07epIjrG%2BIOkUqj5%2BGKfQ&profile=_default&rank=24&query=%7CstencilsCourseType%3Apostgraduate,Energy,This research Master's in Urban Energy Technology and Policy focuses on the UK policy environment whilst being well-situated within international energy challenges.
